chapter_code,group_name,source,sheet,category,path,param_name,zh,access,type
SJ,移动性参数管理,LTE,SJ,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,LTE,SJ,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.2.B1ThresholdCDMA2000,B1ThresholdCDMA2000,B1事件门限(CDMA2000),RW,int[-5:91]
SJ,移动性参数管理,LTE,SJ,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.2.B1ThresholdGERAN,B1ThresholdGERAN,B1事件门限(GERAN),RW,unsignedInt[0:63]
SJ,移动性参数管理,LTE,SJ,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.2.B1ThresholdUTRAEcN0,B1ThresholdUTRAEcN0,B1事件EcN0门限(UTRA),RW,unsignedInt[0:49]
SJ,移动性参数管理,LTE,SJ,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.2.B1ThresholdUTRARSCP,B1ThresholdUTRARSCP,B1事件RSCP门限(UTRA),RW,int[-5:91]
SJ,移动性参数管理,LTE,SJ,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.2.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,LTE,SJ,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.2.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,LTE,SJ,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.2.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,LTE,SJ,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.2.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,LTE,SJ,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.2.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,LTE,SJ,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.2.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000, 3600000]"
SJ,移动性参数管理,LTE,SJ,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.2.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.B2Threshold1EutraRSRP,B2Threshold1EutraRSRP,B2事件RSRP门限(EUTRA),RW,unsignedInt[0:97]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.B2Threshold1EutraRSRQ,B2Threshold1EutraRSRQ,B2事件RSRQ门限(EUTRA),RW,unsignedInt[0:34]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.B2Threshold2CDMA2000,B2Threshold2CDMA2000,B2事件门限(CDMA2000),RW,unsignedInt[0:63]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.B2Threshold2GERAN,B2Threshold2GERAN,B2事件门限(GERAN),RW,unsignedInt[0:63]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.B2Threshold2UTRAEcN0,B2Threshold2UTRAEcN0,B2事件EcN0门限(UTRA),RW,unsignedInt[0:49]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.B2Threshold2UTRARSCP,B2Threshold2UTRARSCP,B2触发RSCP门限(UTRA),RW,int[-5:91]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000, 3600000]"
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.2.B2Threshold1EutraRSRP,B2Threshold1EutraRSRP,B2事件RSRP门限(EUTRA),RW,unsignedInt[0:97]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.2.B2Threshold1EutraRSRQ,B2Threshold1EutraRSRQ,B2事件RSRQ门限(EUTRA),RW,unsignedInt[0:34]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.2.B2Threshold2CDMA2000,B2Threshold2CDMA2000,B2事件门限(CDMA2000),RW,unsignedInt[0:63]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.2.B2Threshold2GERAN,B2Threshold2GERAN,B2事件门限(GERAN),RW,unsignedInt[0:63]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.2.B2Threshold2UTRAEcN0,B2Threshold2UTRAEcN0,B2事件EcN0门限(UTRA),RW,unsignedInt[0:49]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.2.B2Threshold2UTRARSCP,B2Threshold2UTRARSCP,B2触发RSCP门限(UTRA),RW,int[-5:91]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.2.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.2.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.2.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.2.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.2.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.2.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000, 3600000]"
SJ,移动性参数管理,LTE,SJ,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.2.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,LTE,SJ,异频重选参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.IdleMode.InterFreq.Carrier.{i}.QQualMinR9Reselection,QQualMinR9Reselection,小区重选最低接入信号质量,RW,int[-34:-3]
SJ,移动性参数管理,LTE,SJ,异频重选参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.IdleMode.InterFreq.Carrier.{i}.ThreshXHighQR9,ThreshXHighQR9,异频频点RSRQ高优先级重选门限,RW,unsignedInt[0:31]
SJ,移动性参数管理,LTE,SJ,异频重选参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.IdleMode.InterFreq.Carrier.{i}.ThreshXLowQR9,ThreshXLowQR9,异频频点RSRQ低优先级重选门限,RW,unsignedInt[0:31]
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.B1ThresholdEUTRARsrp,B1ThresholdEUTRARsrp,B1事件RSRP门限(EUTRA-rsrp),RW,unsignedInt[0:97]
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.B1ThresholdEUTRARsrq,B1ThresholdEUTRARsrq,B1事件RSRQ门限(EUTRA-rsrq),RW,unsignedInt[0:34]
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.B1ThresholdEUTRASinr,B1ThresholdEUTRASinr,B1事件SINR门限(EUTRA-sinr),RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 20480，40960，60000, 360000, 720000, 1800000]"
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.ReportOnLeave,ReportOnLeave,B1事件离开上报指示,RW,boolean
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.ReportQuantity,ReportQuantity,上报量,RW,string
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.1.TriggerQuantity,TriggerQuantity,控制门限信号类型,RW,string
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.B1ThresholdEUTRARsrp,B1ThresholdEUTRARsrp,B1事件RSRP门限(EUTRA-rsrp),RW,unsignedInt[0:97]
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.B1ThresholdEUTRARsrq,B1ThresholdEUTRARsrq,B1事件RSRQ门限(EUTRA-rsrq),RW,unsignedInt[0:34]
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.B1ThresholdEUTRASinr,B1ThresholdEUTRASinr,B1事件SINR门限(EUTRA-sinr),RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000]"
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.ReportOnLeave,ReportOnLeave,B1事件离开上报指示,RW,boolean
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.ReportQuantity,ReportQuantity,上报量,RW,string
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,NR,SM,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.TriggerQuantity,TriggerQuantity,控制门限信号类型,RW,string
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.B2Threshold1RSRP,B2Threshold1RSRP,B2事件RSRP门限(NR-rsrp),RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.B2Threshold1RSRQ,B2Threshold1RSRQ,B2事件RSRQ门限(NR-rsrq),RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.B2Threshold1SINR,B2Threshold1SINR,B2事件RSRQ门限(NR-sinr),RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.B2Threshold2EUTRARSRP,B2Threshold2EUTRARSRP,B2事件门限(EUTRA-RSRP),RW,unsignedInt[0:97]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.B2Threshold2EUTRARSRQ,B2Threshold2EUTRARSRQ,B2事件门限(EUTRA-RSRQ),RW,unsignedInt[0:34]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.B2Threshold2EUTRASINR,B2Threshold2EUTRASINR,B2事件门限(EUTRA-SINR),RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 20480，40960，60000, 360000, 720000, 1800000]"
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.ReportOnLeave,ReportOnLeave,B2事件离开上报指示,RW,boolean
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.ReportQuantity,ReportQuantity,上报量,RW,string
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.1.TriggerQuantity,TriggerQuantity,控制门限信号类型,RW,string
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.{i}.B2Threshold1RSRP,B2Threshold1RSRP,B2事件RSRP门限(NR-rsrp),RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.{i}.B2Threshold1RSRQ,B2Threshold1RSRQ,B2事件RSRQ门限(NR-rsrq),RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.{i}.B2Threshold1SINR,B2Threshold1SINR,B2事件RSRQ门限(NR-sinr),RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.{i}.B2Threshold2EUTRARSRP,B2Threshold2EUTRARSRP,B2事件门限(EUTRA-RSRP),RW,unsignedInt[0:97]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.{i}.B2Threshold2EUTRARSRQ,B2Threshold2EUTRARSRQ,B2事件门限(EUTRA-RSRQ),RW,unsignedInt[0:34]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.{i}.B2Threshold2EUTRASINR,B2Threshold2EUTRASINR,B2事件门限(EUTRA-SINR),RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.{i}.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.{i}.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.{i}.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.{i}.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.{i}.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,NR,SM,B2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B2MeasureCtrl.{i}.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000]"
