model_code,category,path,path_root,entry_type,name_zh,doc_access,doc_data_type,standard_param_id,std_entry_type,std_access,std_data_type,std_description,mml_action,already_in_mml,current_mml_commands,match_method,target_chapter_code,target_chapter_name,target_node_name,target_object_path,target_group_code,candidate_commands,source_file,source_sheet,source_row
CMCC_5G_EXT_PICO_V1.9.4,A4事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.ReportQuantityCell,Device,parameter,上报量,RW,string,0eb415d0-61fa-424e-ad8d-17ac73fc2690,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A4事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A4MEASURECTRL,LST A4_MEASURE_CTRL;MOD A4_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,172
CMCC_5G_EXT_PICO_V1.9.4,A4事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.RptQuantityRsIndex,Device,parameter,A4事件RS测量上报量,RW,string,d3a77158-76ac-4a04-a12c-3df5692dd3be,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A4事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A4MEASURECTRL,LST A4_MEASURE_CTRL;MOD A4_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,164
CMCC_5G_EXT_PICO_V1.9.4,A4事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.RsType,Device,parameter,测量类型指示,RW,string,4feb3128-3669-4726-ac40-3f638b1b71eb,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A4事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A4MEASURECTRL,LST A4_MEASURE_CTRL;MOD A4_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,175
CMCC_5G_EXT_PICO_V1.9.4,A4事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.TimeToTrigger,Device,parameter,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]",ab6b969d-3014-45b9-9c5f-7a437689757a,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A4事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A4MEASURECTRL,LST A4_MEASURE_CTRL;MOD A4_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,173
CMCC_5G_EXT_PICO_V1.9.4,A4事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.UseWhiteCellList,Device,parameter,小区测量白名单指示,RW,boolean,9f1df471-aa53-4a9e-a742-66eaf9b82c4a,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A4事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A4MEASURECTRL,LST A4_MEASURE_CTRL;MOD A4_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,174
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.A5Threshold1RSRP,Device,parameter,A5事件RSRP门限1,RW,unsignedInt[0:127],38aa20a0-afc5-4b42-a166-b1b4dbfb00e1,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,197
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.A5Threshold1RSRQ,Device,parameter,A5事件RSRQ门限1,RW,unsignedInt[0:127],76ad4f64-c3dc-409a-b75d-2bcec33ebc7c,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,198
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.A5Threshold1SINR,Device,parameter,A5事件SINR门限1,RW,unsignedInt[0:127],f2752b4e-e136-4c58-aff5-d71b209e70d4,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,199
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.A5Threshold2RSRP,Device,parameter,A5事件RSRP门限2,RW,unsignedInt[0:127],b46c7d17-c9a8-4fa2-beda-26ee719afb3b,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,201
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.A5Threshold2RSRQ,Device,parameter,A5事件RSRQ门限2,RW,unsignedInt[0:127],37b5c3d4-d035-427b-b470-7dfd30306be3,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,202
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.A5Threshold2SINR,Device,parameter,A5事件SINR门限2,RW,unsignedInt[0:127],3e22327d-701d-46d4-8997-852030639159,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,203
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.Enable,Device,parameter,使能开关,RW,boolean,ff8dcbf0-9497-4251-9065-1f4942a07e5a,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,195
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.Hysteresis,Device,parameter,迟滞值,RW,unsignedInt[0:30],9b719999-8f1c-4217-89a6-fff30d1807fd,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,207
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.IncludeBeamMeasurements,Device,parameter,波束赋形测量指示,RW,boolean,9bfdb233-d41a-43be-bc02-26bcc31baf7f,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,216
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.MaxNrofRSIndexToReport,Device,parameter,RS测量上报资源最大个数,RW,"unsignedInt[1:32,0x0000FFFF]",3b9a7eba-3bf5-4455-a278-0e28b03a8f01,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,205
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.MaxReportCells,Device,parameter,最大上报小区数,RW,unsignedInt[1:8],8527f44f-4ba7-4183-8404-46079e70e34a,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,208
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.MeasurePurpose,Device,parameter,测量目的,R,unsignedInt[1:100],6160fcaa-162b-4b1d-9cdd-75beb363719f,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,209
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.ReportAmount,Device,parameter,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]",2ae78ffd-68f2-4f46-bf49-fb9436f41380,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,210
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.ReportInterval,Device,parameter,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000]",16f84ac2-906e-4511-985f-72959451205c,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,211
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.ReportOnLeave,Device,parameter,A5事件离开上报指示,RW,boolean,c3e21307-b014-4530-8f19-ecd1fe6be9a2,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,206
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.ReportQuantityCell,Device,parameter,上报量,RW,string,22504fbe-3a04-43ad-a04e-9b3a3d29912f,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,212
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.RptQuantityRsIndex,Device,parameter,A5事件RS测量上报量,RW,string,e4247c65-d0a4-4e09-a6e8-b579b9fe927d,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,204
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.RsType,Device,parameter,测量类型指示,RW,string,e15896ab-124a-452f-9c30-800bd1e3b504,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,215
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.TimeToTrigger,Device,parameter,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]",0a17701a-60a3-47d7-aaff-c428d644499a,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,213
CMCC_5G_EXT_PICO_V1.9.4,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.UseWhiteCellList,Device,parameter,小区测量白名单指示,RW,boolean,a417e659-94d8-4e10-ba8a-be679ab8c9cf,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,A5事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,214
CMCC_5G_EXT_PICO_V1.9.4,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.B1ThresholdEUTRARsrp,Device,parameter,B1事件RSRP门限(EUTRA-rsrp),RW,unsignedInt[0:97],6aafb6cf-31f2-42b4-bba0-6dbeb7c9ba99,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_IRAT_B1MEASURECTRL,LST B1_MEASURE_CTRL;MOD B1_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,241
CMCC_5G_EXT_PICO_V1.9.4,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.B1ThresholdEUTRARsrq,Device,parameter,B1事件RSRQ门限(EUTRA-rsrq),RW,unsignedInt[0:34],bcef7a5f-8c38-4028-bae8-4d30d12c223e,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_IRAT_B1MEASURECTRL,LST B1_MEASURE_CTRL;MOD B1_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,242
CMCC_5G_EXT_PICO_V1.9.4,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.B1ThresholdEUTRASinr,Device,parameter,B1事件SINR门限(EUTRA-sinr),RW,unsignedInt[0:127],14197117-e31c-489a-9219-eeed2e7faa58,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_IRAT_B1MEASURECTRL,LST B1_MEASURE_CTRL;MOD B1_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,243
CMCC_5G_EXT_PICO_V1.9.4,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.Enable,Device,parameter,使能开关,RW,boolean,dea8a30d-ac62-4b0b-84ac-875b216a6456,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_IRAT_B1MEASURECTRL,LST B1_MEASURE_CTRL;MOD B1_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,239
CMCC_5G_EXT_PICO_V1.9.4,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.Hysteresis,Device,parameter,迟滞值,RW,unsignedInt[0:30],db1918e8-816d-452b-99e3-d8414be3474a,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_IRAT_B1MEASURECTRL,LST B1_MEASURE_CTRL;MOD B1_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,244
CMCC_5G_EXT_PICO_V1.9.4,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.MaxReportCells,Device,parameter,最大上报小区数,RW,unsignedInt[1:8],18c9c802-8802-464b-af14-b2c7841e2577,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SJ,移动性参数管理,B1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.IRAT.B1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_IRAT_B1MEASURECTRL,LST B1_MEASURE_CTRL;MOD B1_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,245
