model_code,category,path,entry_type,name_zh,access,data_type,mml_action,match_method,standard_param_exists,already_in_mml,target_chapter_code,target_chapter_name,target_group_name,target_object_path,target_group_code,candidate_commands,source_file,source_sheet,source_row,remark
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.Hysteresis,parameter,迟滞值,RW,unsignedInt[0:30],add_to_existing_command+insert_standard_param,object_prefix,no,no,SJ,移动性参数管理,连接态 EUTRA 测量,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA,LST CONN_MODE_EUTRA;MOD CONN_MODE_EUTRA,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,32,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.MaxReportCells,parameter,最大上报小区数,RW,unsignedInt[1:8],add_to_existing_command+insert_standard_param,object_prefix,no,no,SJ,移动性参数管理,连接态 EUTRA 测量,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA,LST CONN_MODE_EUTRA;MOD CONN_MODE_EUTRA,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,33,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.MeasurePurpose,parameter,测量目的,R,unsignedInt[1:100],add_to_existing_command+insert_standard_param,object_prefix,no,no,SJ,移动性参数管理,连接态 EUTRA 测量,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA,LST CONN_MODE_EUTRA,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,34,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.ReportAmount,parameter,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]",add_to_existing_command+insert_standard_param,object_prefix,no,no,SJ,移动性参数管理,连接态 EUTRA 测量,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA,LST CONN_MODE_EUTRA;MOD CONN_MODE_EUTRA,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,35,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.ReportInterval,parameter,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000, 3600000]",add_to_existing_command+insert_standard_param,object_prefix,no,no,SJ,移动性参数管理,连接态 EUTRA 测量,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA,LST CONN_MODE_EUTRA;MOD CONN_MODE_EUTRA,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,36,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.ReportQuantity,parameter,上报量,RW,string,add_to_existing_command+insert_standard_param,object_prefix,no,no,SJ,移动性参数管理,连接态 EUTRA 测量,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA,LST CONN_MODE_EUTRA;MOD CONN_MODE_EUTRA,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,37,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.TimeToTrigger,parameter,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]",add_to_existing_command+insert_standard_param,object_prefix,no,no,SJ,移动性参数管理,连接态 EUTRA 测量,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA,LST CONN_MODE_EUTRA;MOD CONN_MODE_EUTRA,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,38,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.TriggerQuantity,parameter,触发量,RW,string,add_to_existing_command+insert_standard_param,object_prefix,no,no,SJ,移动性参数管理,连接态 EUTRA 测量,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA,LST CONN_MODE_EUTRA;MOD CONN_MODE_EUTRA,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,39,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.A1ThresholdRSRP,parameter,A1事件RSRP门限,RW,unsignedInt[0:97],already_in_mml,seed_exact_path,yes,yes,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,8,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.A1ThresholdRSRQ,parameter,A1事件RSRQ门限,RW,unsignedInt[0:34],already_in_mml,seed_exact_path,yes,yes,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,9,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.Enable,parameter,使能开关,RW,boolean,already_in_mml,seed_exact_path,yes,yes,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,7,参数路径中最后一个多实例节点（{i}）序号1～10为系统保留段，若厂商对A1测量事件有其它用途，则从A1MeasureCtrl.11.开始定义
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.Hysteresis,parameter,迟滞值,RW,unsignedInt[0:30],already_in_mml,seed_exact_path,yes,yes,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,10,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.MaxReportCells,parameter,最大上报小区数,RW,unsignedInt[1:8],already_in_mml,seed_exact_path,yes,yes,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,11,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.MeasurePurpose,parameter,测量目的,R,unsignedInt[1:100],already_in_mml,seed_exact_path,yes,yes,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,12,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.ReportAmount,parameter,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]",already_in_mml,seed_exact_path,yes,yes,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,13,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.ReportInterval,parameter,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000, 3600000]",already_in_mml,seed_exact_path,yes,yes,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,14,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.ReportQuantity,parameter,上报量,RW,string,already_in_mml,seed_exact_path,yes,yes,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,15,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.TimeToTrigger,parameter,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]",already_in_mml,seed_exact_path,yes,yes,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,16,
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.TriggerQuantity,parameter,触发量,RW,string,already_in_mml,seed_exact_path,yes,yes,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,17,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.A1ThresholdRSRP,parameter,A1事件RSRP门限,RW,unsignedInt[0:127],add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,5,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.A1ThresholdRSRQ,parameter,A1事件RSRQ门限,RW,unsignedInt[0:127],add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,6,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.A1ThresholdSINR,parameter,A1事件SINR门限,RW,unsignedInt[0:127],add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,7,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.Enable,parameter,使能开关,RW,boolean,add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,3,参数路径中最后一个多实例节点（{i}）序号1～10为系统保留段，若厂商对A1测量事件有其它用途，则从A1MeasureCtrl.11.开始定义
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.Hysteresis,parameter,迟滞值,RW,unsignedInt[0:30],add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,11,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.IncludeBeamMeasurements,parameter,波束赋形测量指示,RW,boolean,add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,19,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.MaxNrofRSIndexToReport,parameter,RS测量上报资源最大个数,RW,"unsignedInt[1:32,0x0000FFFF]",add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,9,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.MaxReportCells,parameter,最大上报小区数,RW,unsignedInt[1:8],add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,12,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.MeasurePurpose,parameter,测量目的,R,unsignedInt[1:100],add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,13,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.ReportAmount,parameter,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]",add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,14,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.ReportInterval,parameter,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000]",add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,15,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.ReportOnLeave,parameter,A1事件离开上报指示,RW,boolean,add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,10,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.ReportQuantityCell,parameter,上报量,RW,string,add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,16,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.RptQuantityRsIndex,parameter,A1事件RS测量上报量,RW,string,add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,8,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.RsType,parameter,测量类型指示,RW,string,add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,18,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.TimeToTrigger,parameter,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]",add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,17,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.1.TriggerQuantity,parameter,控制门限信号类型,RW,string,add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,4,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.2.A1ThresholdRSRP,parameter,A1事件RSRP门限,RW,unsignedInt[0:127],add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,22,
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.2.A1ThresholdRSRQ,parameter,A1事件RSRQ门限,RW,unsignedInt[0:127],add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,23,
